user_id,country,age,signup_date,subscription_type,subscription_status,months_inactive,inactive_3_months_flag,ad_interaction,ad_conversion_to_subscription,music_suggestion_rating_1_to_5,avg_listening_hours_per_week,favorite_genre,most_liked_feature,desired_future_feature,primary_device,playlists_created,avg_skips_per_day,signup_year,age_group,listening_segment
2332,India,58,2025-05-24,Free,Active,0,0,No,No,4,6.56,R&B,Discover Weekly,HiFi Audio,Mobile,9,10,2025,55+,Medium (5-15 hrs)
2333,Indonesia,35,2024-08-01,Free,Active,1,0,No,No,3,7.57,Hip-Hop,Podcasts,Social Listening,Mobile,7,5,2024,35-44,Medium (5-15 hrs)
2334,UK,18,2025-06-01,Premium Duo,Active,0,0,Yes,No,2,13.24,Bollywood,Radio,Lyrics Translation,Smart Speaker,8,9,2025,18-24,Medium (5-15 hrs)
2335,Mexico,46,2019-08-12,Free,Active,0,0,No,No,3,8.13,K-Pop,Daily Mix,Social Listening,Mobile,10,14,2019,45-54,Medium (5-15 hrs)
2336,France,19,2019-02-02,Free,Active,1,0,No,No,3,14.48,Hip-Hop,Podcasts,Concert Alerts,Tablet,15,9,2019,18-24,Medium (5-15 hrs)
2337,Italy,21,2022-04-18,Free,Active,2,0,Yes,No,5,13.32,K-Pop,Discover Weekly,Better AI Recommendations,Tablet,8,11,2022,18-24,Medium (5-15 hrs)
2338,Australia,19,2024-05-22,Free,Active,1,0,Yes,No,1,10.08,Hip-Hop,Lyrics,Social Listening,Car System,5,9,2024,18-24,Medium (5-15 hrs)
2339,India,33,2018-09-23,Premium Duo,Active,1,0,Yes,No,3,13.23,Country,Offline Mode,Concert Alerts,Smart Speaker,10,10,2018,25-34,Medium (5-15 hrs)
2340,Canada,38,2019-06-17,Premium Individual,Inactive,4,1,No,No,2,14.74,Electronic,Playlists,Better AI Recommendations,Mobile,12,8,2019,35-44,Medium (5-15 hrs)
2341,Indonesia,50,2022-01-29,Free,Active,0,0,No,No,5,4.85,R&B,Daily Mix,Mood-based Auto Playlists,Tablet,3,10,2022,45-54,Low (<5 hrs)
2342,Canada,27,2026-02-07,Premium Individual,Inactive,9,1,No,No,4,6.15,K-Pop,Lyrics,Concert Alerts,Car System,7,6,2026,25-34,Medium (5-15 hrs)
2343,France,39,2019-07-21,Premium Family,Inactive,4,1,No,No,4,9.16,Jazz,Offline Mode,Social Listening,Tablet,6,8,2019,35-44,Medium (5-15 hrs)
2344,Australia,39,2020-10-27,Free,Active,0,0,No,No,5,10.6,Electronic,AI DJ,Social Listening,Smart Speaker,9,8,2020,35-44,Medium (5-15 hrs)
2345,USA,58,2022-02-09,Premium Individual,Active,0,0,Yes,Yes,3,11.5,R&B,Playlists,Concert Alerts,Smart Speaker,4,13,2022,55+,Medium (5-15 hrs)
2346,Mexico,31,2019-04-02,Student,Active,4,1,No,No,5,8.12,Latin,AI DJ,HiFi Audio,Mobile,8,8,2019,25-34,Medium (5-15 hrs)
2347,India,34,2019-11-11,Free,Active,1,0,No,No,3,15.19,Indie,Discover Weekly,HiFi Audio,Tablet,7,13,2019,25-34,High (>15 hrs)
2348,India,17,2022-04-09,Free,Active,1,0,No,No,1,11.47,K-Pop,Lyrics,Better AI Recommendations,Car System,7,22,2022,<18,Medium (5-15 hrs)
2349,Australia,57,2020-07-06,Free,Active,0,0,No,No,5,12.39,Electronic,Discover Weekly,HiFi Audio,Tablet,6,8,2020,55+,Medium (5-15 hrs)
2350,Australia,30,2020-03-05,Free,Active,1,0,No,No,5,10.83,R&B,Discover Weekly,Mood-based Auto Playlists,Tablet,9,11,2020,25-34,Medium (5-15 hrs)
2351,UK,39,2022-04-23,Premium Individual,Active,1,0,No,No,3,2.41,Hip-Hop,Lyrics,Mood-based Auto Playlists,Desktop,9,11,2022,35-44,Low (<5 hrs)
2352,Germany,57,2020-09-13,Premium Individual,Active,2,0,No,No,3,4.73,Classical,AI DJ,Mood-based Auto Playlists,Tablet,8,10,2020,55+,Low (<5 hrs)
2353,Spain,32,2023-04-17,Free,Active,0,0,No,No,4,13.07,R&B,Lyrics,Mood-based Auto Playlists,Tablet,6,8,2023,25-34,Medium (5-15 hrs)
2354,Australia,19,2018-01-31,Free,Active,0,0,No,No,5,9.03,Rock,Lyrics,Social Listening,Car System,7,11,2018,18-24,Medium (5-15 hrs)
2355,UK,58,2019-02-12,Free,Active,3,1,No,No,1,8.97,R&B,Offline Mode,Better AI Recommendations,Desktop,7,10,2019,55+,Medium (5-15 hrs)
2356,Italy,39,2022-03-26,Premium Individual,Active,2,0,No,No,5,10.8,Pop,Discover Weekly,Concert Alerts,Car System,9,9,2022,35-44,Medium (5-15 hrs)
2357,Australia,34,2020-08-19,Premium Individual,Active,0,0,No,No,4,10.43,Indie,Offline Mode,Lyrics Translation,Car System,11,6,2020,25-34,Medium (5-15 hrs)
2358,UK,47,2018-05-01,Free,Active,0,0,Yes,No,4,5.71,Classical,Playlists,Lyrics Translation,Desktop,5,7,2018,45-54,Medium (5-15 hrs)
2359,France,23,2019-04-20,Free,Inactive,3,1,No,No,5,9.61,Jazz,Offline Mode,Concert Alerts,Smart Speaker,11,15,2019,18-24,Medium (5-15 hrs)
2360,Germany,47,2023-02-27,Premium Individual,Inactive,4,1,Yes,No,4,12.01,Classical,Discover Weekly,Mood-based Auto Playlists,Smart Speaker,5,8,2023,45-54,Medium (5-15 hrs)
2361,Germany,41,2019-01-19,Free,Active,0,0,No,No,2,10.29,Country,Podcasts,Mood-based Auto Playlists,Mobile,3,5,2019,35-44,Medium (5-15 hrs)
2362,USA,47,2019-04-28,Free,Active,0,0,No,No,5,13.2,Classical,Lyrics,HiFi Audio,Tablet,16,9,2019,45-54,Medium (5-15 hrs)
2363,Canada,27,2023-05-19,Student,Active,2,0,No,No,4,14.74,K-Pop,Daily Mix,Concert Alerts,Car System,15,11,2023,25-34,Medium (5-15 hrs)
2364,Brazil,43,2020-08-03,Free,Active,0,0,No,No,5,4.85,Latin,Offline Mode,Concert Alerts,Car System,6,7,2020,35-44,Low (<5 hrs)
2365,Australia,28,2022-12-09,Premium Individual,Active,2,0,Yes,Yes,2,16.85,Rock,Radio,Mood-based Auto Playlists,Tablet,5,13,2022,25-34,High (>15 hrs)
2366,Canada,44,2018-10-06,Student,Active,1,0,Yes,No,4,3.94,Hip-Hop,Lyrics,Mood-based Auto Playlists,Mobile,10,15,2018,35-44,Low (<5 hrs)
2367,USA,37,2023-04-06,Free,Active,0,0,Yes,Yes,5,7,Indie,Offline Mode,Better AI Recommendations,Car System,10,11,2023,35-44,Medium (5-15 hrs)
2368,France,19,2024-03-22,Free,Active,0,0,No,No,4,11.41,Latin,Radio,HiFi Audio,Desktop,8,10,2024,18-24,Medium (5-15 hrs)
2369,UK,46,2018-10-20,Free,Active,2,0,Yes,No,4,5.95,Country,Discover Weekly,Mood-based Auto Playlists,Tablet,8,8,2018,45-54,Medium (5-15 hrs)
2370,Canada,52,2020-06-03,Premium Individual,Active,10,1,No,No,5,14.23,Latin,Podcasts,Lyrics Translation,Tablet,7,6,2020,45-54,Medium (5-15 hrs)
2371,Germany,40,2024-11-08,Premium Family,Active,0,0,Yes,No,1,13.74,Bollywood,Lyrics,Concert Alerts,Desktop,7,4,2024,35-44,Medium (5-15 hrs)
2372,USA,19,2019-03-27,Premium Individual,Active,0,0,No,No,4,11.7,Classical,Lyrics,HiFi Audio,Mobile,6,10,2019,18-24,Medium (5-15 hrs)
2373,Mexico,31,2022-11-04,Premium Individual,Inactive,6,1,Yes,No,1,11.7,Rock,Daily Mix,Social Listening,Mobile,10,7,2022,25-34,Medium (5-15 hrs)
2374,UK,26,2023-11-07,Free,Active,1,0,No,No,3,4.39,Electronic,Offline Mode,Better AI Recommendations,Tablet,7,9,2023,25-34,Low (<5 hrs)
2375,Australia,36,2023-09-22,Free,Active,0,0,No,No,3,11.4,Hip-Hop,Offline Mode,Better AI Recommendations,Car System,7,11,2023,35-44,Medium (5-15 hrs)
2376,Canada,46,2020-05-19,Free,Active,0,0,Yes,Yes,5,8.45,Hip-Hop,Daily Mix,Concert Alerts,Tablet,9,9,2020,45-54,Medium (5-15 hrs)
2377,Canada,45,2020-12-22,Premium Duo,Active,0,0,Yes,No,5,10.57,Rock,Discover Weekly,Lyrics Translation,Desktop,8,4,2020,45-54,Medium (5-15 hrs)
2378,Indonesia,44,2019-06-24,Free,Active,1,0,Yes,Yes,5,13.97,Electronic,Lyrics,Better AI Recommendations,Smart Speaker,7,9,2019,35-44,Medium (5-15 hrs)
2379,Italy,36,2025-01-28,Free,Active,0,0,No,No,3,12.12,Pop,Podcasts,Lyrics Translation,Smart Speaker,7,11,2025,35-44,Medium (5-15 hrs)
2380,France,58,2019-02-06,Premium Individual,Active,0,0,Yes,Yes,3,2.76,Indie,AI DJ,Lyrics Translation,Smart Speaker,12,15,2019,55+,Low (<5 hrs)
2381,USA,20,2022-01-19,Free,Active,2,0,No,No,3,10.17,Classical,Lyrics,Better AI Recommendations,Tablet,13,5,2022,18-24,Medium (5-15 hrs)
2382,Indonesia,46,2019-05-06,Premium Individual,Active,0,0,Yes,No,4,9.75,Jazz,Discover Weekly,Concert Alerts,Tablet,14,10,2019,45-54,Medium (5-15 hrs)
2383,Brazil,32,2023-05-27,Premium Family,Active,0,0,No,No,4,8.64,Electronic,Daily Mix,Mood-based Auto Playlists,Car System,13,9,2023,25-34,Medium (5-15 hrs)
2384,Brazil,56,2020-01-08,Free,Active,0,0,Yes,No,2,14.31,Bollywood,Discover Weekly,Mood-based Auto Playlists,Tablet,5,9,2020,55+,Medium (5-15 hrs)
2385,Italy,48,2025-04-28,Student,Active,1,0,No,No,3,7.43,Indie,Daily Mix,Better AI Recommendations,Mobile,10,2,2025,45-54,Medium (5-15 hrs)
2386,Brazil,57,2018-04-11,Free,Active,5,1,No,No,1,9.82,Electronic,Offline Mode,Mood-based Auto Playlists,Mobile,10,14,2018,55+,Medium (5-15 hrs)
2387,Mexico,59,2023-04-11,Premium Family,Active,2,0,No,No,1,5.41,Classical,Daily Mix,Concert Alerts,Smart Speaker,12,12,2023,55+,Medium (5-15 hrs)
2388,Spain,50,2018-05-12,Free,Inactive,3,1,No,No,2,9.97,Country,Discover Weekly,Lyrics Translation,Mobile,8,11,2018,45-54,Medium (5-15 hrs)
2389,Australia,47,2025-04-09,Student,Active,2,0,Yes,Yes,5,4.84,K-Pop,Discover Weekly,Social Listening,Tablet,6,14,2025,45-54,Low (<5 hrs)
2390,Italy,54,2025-06-14,Free,Active,4,1,No,No,5,4.73,K-Pop,Discover Weekly,Better AI Recommendations,Car System,6,8,2025,45-54,Low (<5 hrs)
2391,Indonesia,57,2019-07-25,Premium Family,Active,0,0,No,No,5,3.27,Hip-Hop,Daily Mix,Lyrics Translation,Car System,9,9,2019,55+,Low (<5 hrs)
2392,UK,25,2022-02-01,Premium Duo,Active,0,0,No,No,3,12.69,Latin,Discover Weekly,Better AI Recommendations,Desktop,7,11,2022,25-34,Medium (5-15 hrs)
2393,Indonesia,36,2022-05-06,Premium Individual,Active,0,0,No,No,1,7.32,Pop,Podcasts,HiFi Audio,Car System,9,13,2022,35-44,Medium (5-15 hrs)
2394,Canada,39,2018-06-21,Premium Duo,Active,2,0,No,No,4,16.43,Rock,Offline Mode,Social Listening,Tablet,8,11,2018,35-44,High (>15 hrs)
2395,Germany,27,2025-05-12,Premium Family,Active,0,0,Yes,No,3,3.61,Jazz,Radio,Concert Alerts,Mobile,4,12,2025,25-34,Low (<5 hrs)
2396,India,54,2025-11-06,Premium Individual,Active,1,0,Yes,Yes,4,10.85,R&B,Playlists,Social Listening,Smart Speaker,7,5,2025,45-54,Medium (5-15 hrs)
2397,Australia,21,2023-02-21,Student,Active,0,0,Yes,No,1,13.84,R&B,Podcasts,Social Listening,Smart Speaker,11,12,2023,18-24,Medium (5-15 hrs)
2398,Brazil,29,2023-01-15,Free,Active,1,0,No,No,5,8.04,Classical,Offline Mode,Lyrics Translation,Smart Speaker,6,9,2023,25-34,Medium (5-15 hrs)
2399,India,34,2018-05-28,Free,Active,0,0,No,No,3,12.64,Electronic,Daily Mix,Mood-based Auto Playlists,Smart Speaker,6,8,2018,25-34,Medium (5-15 hrs)
2400,Spain,24,2022-12-04,Premium Duo,Active,1,0,No,No,3,10.94,Jazz,Offline Mode,Concert Alerts,Smart Speaker,10,10,2022,18-24,Medium (5-15 hrs)
2401,Germany,35,2020-02-24,Student,Active,8,1,No,No,5,12.87,Country,Offline Mode,Lyrics Translation,Smart Speaker,7,13,2020,35-44,Medium (5-15 hrs)
2402,Mexico,20,2021-07-10,Premium Duo,Active,0,0,Yes,No,1,7.85,Classical,AI DJ,Mood-based Auto Playlists,Smart Speaker,9,8,2021,18-24,Medium (5-15 hrs)
2403,USA,17,2022-07-05,Premium Individual,Active,2,0,No,No,3,13.26,Country,Discover Weekly,Better AI Recommendations,Tablet,9,18,2022,<18,Medium (5-15 hrs)
2404,Spain,26,2025-08-13,Premium Individual,Active,0,0,No,No,4,9.11,Latin,AI DJ,HiFi Audio,Mobile,6,17,2025,25-34,Medium (5-15 hrs)
2405,France,46,2018-02-21,Premium Individual,Active,1,0,Yes,No,5,11.97,K-Pop,AI DJ,Mood-based Auto Playlists,Smart Speaker,10,13,2018,45-54,Medium (5-15 hrs)
2406,Brazil,39,2020-08-12,Premium Family,Active,0,0,Yes,Yes,3,6.16,Hip-Hop,Podcasts,HiFi Audio,Desktop,11,13,2020,35-44,Medium (5-15 hrs)
2407,Italy,47,2023-09-27,Student,Active,1,0,No,No,3,6.78,K-Pop,AI DJ,HiFi Audio,Smart Speaker,7,14,2023,45-54,Medium (5-15 hrs)
2408,Canada,55,2025-07-17,Free,Active,1,0,Yes,No,3,10.98,Jazz,Radio,Mood-based Auto Playlists,Car System,10,10,2025,55+,Medium (5-15 hrs)
2409,USA,46,2020-06-05,Free,Active,0,0,Yes,Yes,4,16.39,K-Pop,Podcasts,Concert Alerts,Car System,8,8,2020,45-54,High (>15 hrs)
2410,Germany,35,2020-04-07,Free,Active,0,0,No,No,5,11.38,Pop,Radio,Concert Alerts,Smart Speaker,9,5,2020,35-44,Medium (5-15 hrs)
2411,Mexico,33,2023-02-14,Premium Duo,Inactive,4,1,No,No,4,13.12,Latin,Radio,HiFi Audio,Mobile,11,11,2023,25-34,Medium (5-15 hrs)
2412,Brazil,36,2020-07-15,Premium Individual,Active,2,0,Yes,No,4,2,Indie,Radio,Mood-based Auto Playlists,Tablet,6,8,2020,35-44,Low (<5 hrs)
2413,France,42,2018-05-11,Premium Individual,Active,2,0,No,No,4,2.99,Bollywood,Playlists,Social Listening,Car System,6,11,2018,35-44,Low (<5 hrs)
2414,UK,37,2019-12-29,Student,Active,0,0,No,No,4,12.04,Classical,Daily Mix,Lyrics Translation,Car System,10,10,2019,35-44,Medium (5-15 hrs)
2415,Australia,17,2022-08-19,Free,Active,0,0,Yes,No,3,10.79,Electronic,Offline Mode,Concert Alerts,Tablet,9,13,2022,<18,Medium (5-15 hrs)
2416,Germany,26,2024-05-17,Free,Inactive,5,1,Yes,No,5,12.89,Jazz,Radio,Lyrics Translation,Car System,9,7,2024,25-34,Medium (5-15 hrs)
2417,Mexico,16,2020-09-03,Premium Individual,Inactive,3,1,No,No,4,5.85,Pop,AI DJ,Mood-based Auto Playlists,Mobile,9,10,2020,<18,Medium (5-15 hrs)
2418,UK,54,2019-09-27,Free,Active,2,0,No,No,5,10.72,Classical,Radio,HiFi Audio,Car System,13,10,2019,45-54,Medium (5-15 hrs)
2419,France,54,2020-11-22,Premium Duo,Active,0,0,No,No,3,5.45,Classical,Offline Mode,Better AI Recommendations,Desktop,10,5,2020,45-54,Medium (5-15 hrs)
2420,Australia,51,2023-02-04,Student,Active,1,0,Yes,No,5,14.54,Jazz,AI DJ,Lyrics Translation,Car System,10,16,2023,45-54,Medium (5-15 hrs)
2421,France,40,2025-12-25,Free,Active,4,1,No,No,4,13.11,Pop,Discover Weekly,Mood-based Auto Playlists,Tablet,6,13,2025,35-44,Medium (5-15 hrs)
2422,Australia,51,2019-07-18,Free,Active,2,0,Yes,No,2,13.84,Latin,Playlists,HiFi Audio,Mobile,7,8,2019,45-54,Medium (5-15 hrs)
2423,Australia,33,2019-05-09,Premium Duo,Active,0,0,No,No,4,8.73,Indie,Daily Mix,Lyrics Translation,Tablet,11,5,2019,25-34,Medium (5-15 hrs)
2424,UK,24,2022-09-01,Free,Active,1,0,Yes,Yes,3,8.86,Jazz,Discover Weekly,Lyrics Translation,Desktop,7,13,2022,18-24,Medium (5-15 hrs)
2425,Brazil,24,2023-11-09,Student,Active,2,0,No,No,2,7.98,K-Pop,Playlists,Concert Alerts,Car System,8,15,2023,18-24,Medium (5-15 hrs)
2426,Spain,19,2024-07-09,Free,Active,0,0,Yes,No,5,13.66,R&B,Podcasts,Concert Alerts,Mobile,9,8,2024,18-24,Medium (5-15 hrs)
2427,Australia,26,2019-11-19,Free,Active,0,0,Yes,Yes,5,5.27,K-Pop,Daily Mix,Social Listening,Smart Speaker,12,15,2019,25-34,Medium (5-15 hrs)
2428,Canada,44,2018-11-25,Premium Individual,Active,0,0,Yes,No,3,15.04,Jazz,Playlists,Concert Alerts,Car System,12,10,2018,35-44,High (>15 hrs)
2429,Indonesia,52,2022-08-02,Free,Active,0,0,Yes,No,1,5.59,Jazz,Offline Mode,HiFi Audio,Smart Speaker,3,10,2022,45-54,Medium (5-15 hrs)
2430,Australia,30,2025-06-03,Student,Active,1,0,No,No,5,2.36,Indie,Discover Weekly,HiFi Audio,Tablet,8,7,2025,25-34,Low (<5 hrs)
2431,France,33,2019-09-10,Premium Individual,Active,0,0,No,No,4,8.34,Jazz,Radio,Concert Alerts,Car System,9,16,2019,25-34,Medium (5-15 hrs)
2432,India,42,2025-12-26,Premium Individual,Active,1,0,No,No,3,7.39,Hip-Hop,Playlists,HiFi Audio,Car System,7,11,2025,35-44,Medium (5-15 hrs)
2433,Canada,19,2019-01-24,Premium Family,Active,1,0,No,No,5,9.96,Jazz,Offline Mode,Concert Alerts,Desktop,10,14,2019,18-24,Medium (5-15 hrs)
2434,Germany,22,2022-11-20,Free,Active,5,1,No,No,4,11.04,Country,Playlists,Better AI Recommendations,Desktop,15,13,2022,18-24,Medium (5-15 hrs)
2435,Spain,34,2018-03-13,Premium Individual,Inactive,4,1,No,No,4,10.29,Jazz,Discover Weekly,Better AI Recommendations,Tablet,14,10,2018,25-34,Medium (5-15 hrs)
2436,Australia,34,2018-10-16,Free,Active,0,0,No,No,2,5.2,R&B,Lyrics,Concert Alerts,Tablet,9,5,2018,25-34,Medium (5-15 hrs)
2437,Spain,42,2019-12-19,Free,Active,0,0,Yes,No,4,3.19,Country,Lyrics,Social Listening,Car System,15,7,2019,35-44,Low (<5 hrs)
2438,Germany,35,2018-10-28,Premium Individual,Active,2,0,Yes,No,5,10.99,K-Pop,Discover Weekly,Mood-based Auto Playlists,Tablet,7,5,2018,35-44,Medium (5-15 hrs)
2439,Brazil,48,2025-06-09,Premium Individual,Active,1,0,Yes,No,3,8.94,Pop,Radio,Concert Alerts,Car System,7,15,2025,45-54,Medium (5-15 hrs)
2440,Mexico,31,2024-07-16,Premium Family,Active,2,0,Yes,Yes,4,21.58,K-Pop,Offline Mode,Mood-based Auto Playlists,Smart Speaker,7,4,2024,25-34,High (>15 hrs)
2441,Indonesia,58,2023-08-09,Free,Active,0,0,No,No,5,10.51,Jazz,AI DJ,Lyrics Translation,Mobile,5,5,2023,55+,Medium (5-15 hrs)
2442,Mexico,53,2023-12-13,Free,Active,0,0,No,No,5,8.7,Latin,Offline Mode,Better AI Recommendations,Desktop,9,12,2023,45-54,Medium (5-15 hrs)
2443,Brazil,39,2025-08-16,Premium Individual,Active,1,0,No,No,5,9.52,Hip-Hop,Podcasts,Social Listening,Mobile,7,8,2025,35-44,Medium (5-15 hrs)
2444,Indonesia,51,2023-11-08,Premium Individual,Active,9,1,No,No,4,6.36,Hip-Hop,Offline Mode,Social Listening,Smart Speaker,6,7,2023,45-54,Medium (5-15 hrs)
2445,UK,43,2020-02-29,Premium Family,Active,1,0,No,No,2,9.53,Country,Discover Weekly,Concert Alerts,Desktop,9,11,2020,35-44,Medium (5-15 hrs)
2446,India,53,2018-11-08,Free,Inactive,4,1,No,No,3,10.44,Indie,Radio,Concert Alerts,Tablet,18,11,2018,45-54,Medium (5-15 hrs)
2447,Spain,52,2020-11-03,Premium Individual,Active,10,1,No,No,5,15.83,Country,Offline Mode,Better AI Recommendations,Desktop,11,10,2020,45-54,High (>15 hrs)
2448,Germany,27,2022-04-14,Premium Individual,Active,0,0,No,No,4,5.6,Bollywood,Podcasts,Mood-based Auto Playlists,Mobile,9,9,2022,25-34,Medium (5-15 hrs)
2449,Canada,32,2025-10-05,Free,Active,0,0,No,No,3,10.33,Rock,Daily Mix,Better AI Recommendations,Mobile,5,12,2025,25-34,Medium (5-15 hrs)
2450,Italy,39,2025-03-20,Premium Individual,Inactive,3,1,Yes,Yes,4,5.35,Indie,Offline Mode,Better AI Recommendations,Car System,9,12,2025,35-44,Medium (5-15 hrs)
2451,UK,32,2023-11-16,Free,Active,0,0,No,No,5,12.68,Rock,Daily Mix,Concert Alerts,Car System,12,15,2023,25-34,Medium (5-15 hrs)
2452,Brazil,20,2025-08-06,Premium Individual,Active,0,0,No,No,4,2.87,Classical,Lyrics,Social Listening,Car System,8,17,2025,18-24,Low (<5 hrs)
2453,Australia,19,2025-11-11,Premium Duo,Active,1,0,No,No,4,16.06,Country,Discover Weekly,Lyrics Translation,Mobile,3,9,2025,18-24,High (>15 hrs)
2454,Mexico,29,2024-12-31,Premium Family,Active,2,0,Yes,No,4,10.5,Hip-Hop,AI DJ,Concert Alerts,Tablet,6,9,2024,25-34,Medium (5-15 hrs)
2455,Germany,36,2025-07-15,Premium Duo,Active,0,0,No,No,5,7.91,Hip-Hop,Podcasts,Better AI Recommendations,Tablet,6,12,2025,35-44,Medium (5-15 hrs)
2456,Indonesia,44,2018-02-09,Free,Active,1,0,No,No,4,7.19,Electronic,AI DJ,Concert Alerts,Smart Speaker,11,10,2018,35-44,Medium (5-15 hrs)
2457,Germany,37,2023-05-02,Free,Active,1,0,No,No,4,3.63,Rock,Playlists,Concert Alerts,Tablet,10,8,2023,35-44,Low (<5 hrs)
2458,India,57,2025-08-08,Free,Active,2,0,No,No,5,7.7,Electronic,Playlists,Mood-based Auto Playlists,Tablet,5,8,2025,55+,Medium (5-15 hrs)
2459,India,45,2020-01-09,Premium Family,Active,0,0,No,No,3,11.24,Pop,AI DJ,Lyrics Translation,Car System,8,13,2020,45-54,Medium (5-15 hrs)
2460,Canada,30,2021-08-21,Free,Active,1,0,No,No,3,13.79,Latin,Daily Mix,Mood-based Auto Playlists,Car System,9,10,2021,25-34,Medium (5-15 hrs)
2461,Mexico,21,2022-10-30,Free,Active,1,0,No,No,3,12.39,K-Pop,Discover Weekly,Lyrics Translation,Car System,10,9,2022,18-24,Medium (5-15 hrs)
2462,Mexico,50,2020-04-28,Free,Active,0,0,No,No,4,8.31,Rock,Daily Mix,Social Listening,Desktop,8,8,2020,45-54,Medium (5-15 hrs)
2463,Mexico,41,2022-08-03,Free,Active,2,0,No,No,5,15.4,Indie,Radio,Concert Alerts,Tablet,6,15,2022,35-44,High (>15 hrs)
2464,Indonesia,30,2019-07-03,Premium Family,Active,1,0,No,No,1,8.43,Hip-Hop,Daily Mix,Lyrics Translation,Desktop,9,14,2019,25-34,Medium (5-15 hrs)
2465,Germany,39,2022-02-27,Free,Active,1,0,No,No,1,7.64,Electronic,Daily Mix,Better AI Recommendations,Desktop,12,12,2022,35-44,Medium (5-15 hrs)
2466,India,58,2022-04-06,Student,Active,0,0,No,No,5,8.94,Hip-Hop,Lyrics,Concert Alerts,Mobile,9,8,2022,55+,Medium (5-15 hrs)
2467,Germany,39,2023-07-18,Premium Duo,Active,2,0,No,No,1,15.52,Latin,Discover Weekly,Better AI Recommendations,Tablet,6,10,2023,35-44,High (>15 hrs)
2468,Mexico,30,2019-06-07,Free,Active,0,0,No,No,5,11.94,Jazz,Daily Mix,Lyrics Translation,Mobile,5,14,2019,25-34,Medium (5-15 hrs)
2469,Italy,33,2025-03-05,Student,Active,0,0,Yes,Yes,4,3.5,Country,Radio,Lyrics Translation,Smart Speaker,10,17,2025,25-34,Low (<5 hrs)
2470,Spain,18,2019-04-09,Free,Active,0,0,No,No,2,9.69,Hip-Hop,Playlists,Social Listening,Mobile,7,9,2019,18-24,Medium (5-15 hrs)
2471,Australia,24,2023-09-20,Free,Active,0,0,No,No,4,18.47,K-Pop,Discover Weekly,Better AI Recommendations,Smart Speaker,2,8,2023,18-24,High (>15 hrs)
2472,Germany,55,2022-07-22,Free,Active,1,0,No,No,3,10.63,Country,AI DJ,Lyrics Translation,Mobile,4,9,2022,55+,Medium (5-15 hrs)
2473,Indonesia,46,2022-09-20,Free,Active,0,0,Yes,No,5,11.21,Jazz,Lyrics,HiFi Audio,Tablet,6,5,2022,45-54,Medium (5-15 hrs)
2474,Italy,45,2024-07-13,Premium Individual,Active,0,0,No,No,5,12.1,Latin,Offline Mode,Mood-based Auto Playlists,Car System,7,10,2024,45-54,Medium (5-15 hrs)
2475,Brazil,38,2021-09-22,Free,Active,0,0,Yes,No,5,7.72,Hip-Hop,Discover Weekly,Concert Alerts,Smart Speaker,12,10,2021,35-44,Medium (5-15 hrs)
2476,Brazil,43,2021-11-14,Student,Inactive,3,1,No,No,4,14.84,Bollywood,Lyrics,Concert Alerts,Smart Speaker,10,10,2021,35-44,Medium (5-15 hrs)
2477,USA,27,2021-07-12,Premium Duo,Active,1,0,No,No,3,9.84,Hip-Hop,Playlists,Social Listening,Mobile,10,6,2021,25-34,Medium (5-15 hrs)
2478,Brazil,60,2023-05-28,Free,Inactive,11,1,No,No,2,12.66,Country,Podcasts,Social Listening,Mobile,10,14,2023,55+,Medium (5-15 hrs)
2479,France,26,2018-03-14,Free,Active,1,0,Yes,No,4,15.89,Country,Lyrics,Concert Alerts,Desktop,7,12,2018,25-34,High (>15 hrs)
2480,Germany,39,2022-06-02,Free,Inactive,5,1,No,No,4,8.75,Hip-Hop,Discover Weekly,Better AI Recommendations,Smart Speaker,10,6,2022,35-44,Medium (5-15 hrs)
2481,Australia,34,2019-04-25,Premium Family,Active,2,0,Yes,No,4,10.11,R&B,AI DJ,Better AI Recommendations,Car System,4,8,2019,25-34,Medium (5-15 hrs)
2482,Canada,57,2024-03-03,Free,Active,2,0,No,No,4,7.17,Classical,Discover Weekly,Mood-based Auto Playlists,Tablet,7,10,2024,55+,Medium (5-15 hrs)
2483,Australia,56,2020-04-15,Free,Active,1,0,No,No,3,11,Country,Daily Mix,HiFi Audio,Car System,12,7,2020,55+,Medium (5-15 hrs)
2484,Canada,53,2020-10-15,Free,Active,0,0,No,No,4,14.24,Indie,Offline Mode,Mood-based Auto Playlists,Tablet,8,8,2020,45-54,Medium (5-15 hrs)
2485,Germany,39,2020-03-15,Premium Individual,Active,2,0,No,No,3,6.98,K-Pop,Lyrics,Better AI Recommendations,Car System,13,5,2020,35-44,Medium (5-15 hrs)
2486,Spain,57,2021-05-17,Free,Active,0,0,No,No,2,6.23,Bollywood,Lyrics,Better AI Recommendations,Desktop,4,8,2021,55+,Medium (5-15 hrs)
2487,France,26,2020-11-13,Premium Individual,Active,0,0,No,No,3,5.48,Pop,Discover Weekly,Concert Alerts,Car System,8,8,2020,25-34,Medium (5-15 hrs)
2488,Indonesia,54,2018-09-23,Premium Duo,Inactive,3,1,No,No,5,13.33,Classical,Offline Mode,Social Listening,Tablet,6,12,2018,45-54,Medium (5-15 hrs)
